GEO.id,GEO.id2,GEO.display0label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",1172,130,0,**,930,150,1179,97,1302,85,2135,1434,0,**
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",1147,72,965,33,1119,68,1196,137,1508,457,0,**,0,**
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",1110,38,592,485,1112,39,1169,112,0,**,0,**,0,**
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",1433,131,0,**,1078,143,1373,107,1721,62,1521,317,0,**
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",1086,42,1019,330,1064,46,1135,119,1412,520,0,**,0,**
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",1233,126,0,**,960,227,1290,214,1543,207,0,**,0,**
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",1062,54,932,150,1096,61,1084,69,943,259,725,393,0,**
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",1317,78,788,369,1103,220,1399,64,1975,308,0,**,0,**
1400000US36005024501,36005024501,"Census Tract 245.01, Bronx County, New York",1006,78,0,**,859,183,978,105,1192,220,1442,212,0,**
1400000US36005024600,36005024600,"Census Tract 246, Bronx County, New York",1151,191,948,89,1153,147,1375,206,1705,206,0,**,0,**
1400000US36005024800,36005024800,"Census Tract 248, Bronx County, New York",1338,103,807,287,1285,124,1467,187,1071,602,2602,1212,0,**
1400000US36005024900,36005024900,"Census Tract 249, Bronx County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36005025000,36005025000,"Census Tract 250, Bronx County, New York",1325,167,0,**,1171,174,1433,200,1550,1259,0,**,0,**
1400000US36005025100,36005025100,"Census Tract 251, Bronx County, New York",1025,96,871,129,1099,102,1105,234,830,193,0,**,0,**
1400000US36005025200,36005025200,"Census Tract 252, Bronx County, New York",1359,96,0,**,1196,120,1333,86,1673,188,0,**,0,**
1400000US36005025300,36005025300,"Census Tract 253, Bronx County, New York",1159,56,1035,372,1131,57,1166,121,1385,218,1161,83,0,**
1400000US36005025400,36005025400,"Census Tract 254, Bronx County, New York",1266,140,947,31,1149,36,1375,146,1815,92,0,**,0,**
1400000US36005025600,36005025600,"Census Tract 256, Bronx County, New York",1295,98,0,**,1236,98,1453,308,1640,368,0,**,0,**
1400000US36005025700,36005025700,"Census Tract 257, Bronx County, New York",1083,87,0,**,1109,76,784,185,1194,438,0,**,0,**
1400000US36005026100,36005026100,"Census Tract 261, Bronx County, New York",1083,112,0,**,1088,71,1606,252,0,**,0,**,0,**
1400000US36005026300,36005026300,"Census Tract 263, Bronx County, New York",1177,73,2019,1773,1038,100,1287,139,1401,153,1164,221,0,**
1400000US36005026400,36005026400,"Census Tract 264, Bronx County, New York",1531,169,960,738,1194,152,1697,71,1908,205,0,**,0,**
1400000US36005026500,36005026500,"Census Tract 265, Bronx County, New York",1073,64,982,151,1066,58,961,269,1403,501,0,**,0,**
1400000US36005026601,36005026601,"Census Tract 266.01, Bronx County, New York",1221,50,0,**,1134,38,1364,136,1647,163,0,**,0,**
1400000US36005026602,36005026602,"Census Tract 266.02, Bronx County, New York",1130,58,945,133,1118,48,1226,179,1685,120,0,**,0,**
1400000US36005026701,36005026701,"Census Tract 267.01, Bronx County, New York",1155,41,988,214,1115,45,1250,113,1616,198,0,**,0,**
1400000US36005026702,36005026702,"Census Tract 267.02, Bronx County, New York",1168,46,1170,264,1122,36,1240,158,1579,283,0,**,0,**
1400000US36005026900,36005026900,"Census Tract 269, Bronx County, New York",983,47,538,167,970,59,1033,218,966,352,0,**,0,**
1400000US36005027300,36005027300,"Census Tract 273, Bronx County, New York",1206,67,936,420,1135,53,1228,140,1687,70,0,**,0,**
1400000US36005027401,36005027401,"Census Tract 274.01, Bronx County, New York",1421,162,0,**,1118,154,1569,205,1485,254,0,**,0,**
1400000US36005027402,36005027402,"Census Tract 274.02, Bronx County, New York",1584,266,0,**,1397,104,1727,352,2061,838,0,**,0,**
1400000US36005027600,36005027600,"Census Tract 276, Bronx County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36005027900,36005027900,"Census Tract 279, Bronx County, New York",1237,61,0,**,1213,81,1278,117,1516,641,0,**,0,**
1400000US36005028100,36005028100,"Census Tract 281, Bronx County, New York",1071,134,0,**,855,119,1055,150,1614,213,0,**,0,**
1400000US36005028300,36005028300,"Census Tract 283, Bronx County, New York",801,247,0,**,910,424,648,258,852,244,0,**,0,**
1400000US36005028400,36005028400,"Census Tract 284, Bronx County, New York",1492,1356,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36005028500,36005028500,"Census Tract 285, Bronx County, New York",1331,39,1176,348,1322,54,1317,105,1440,515,0,**,0,**
1400000US36005028600,36005028600,"Census Tract 286, Bronx County, New York",1505,213,0,**,1184,150,1677,81,0,**,0,**,0,**
1400000US36005028700,36005028700,"Census Tract 287, Bronx County, New York",1330,86,0,**,1240,111,1236,208,1700,60,0,**,0,**
1400000US36005028800,36005028800,"Census Tract 288, Bronx County, New York",1426,196,0,**,1242,366,1517,432,1430,571,0,**,0,**
1400000US36005028900,36005028900,"Census Tract 289, Bronx County, New York",1200,76,1250,657,1221,78,1057,206,1628,313,0,**,0,**
1400000US36005029301,36005029301,"Census Tract 293.01, Bronx County, New York",1200,147,963,563,1543,459,1228,256,0,**,0,**,0,**
1400000US36005029302,36005029302,"Census Tract 293.02, Bronx County, New York",1943,154,0,**,1799,63,2434,319,2692,470,0,**,0,**
1400000US36005029500,36005029500,"Census Tract 295, Bronx County, New York",1643,91,1561,692,1531,148,1702,131,2118,271,0,**,0,**
1400000US36005029600,36005029600,"Census Tract 296, Bronx County, New York",1260,72,928,110,1275,64,1349,206,2000,523,0,**,1208,970
1400000US36005029700,36005029700,"Census Tract 297, Bronx County, New York",1503,223,1105,85,1560,204,1619,96,0,**,0,**,0,**
1400000US36005030000,36005030000,"Census Tract 300, Bronx County, New York",1250,108,0,**,1147,49,1532,199,1955,258,0,**,0,**
1400000US36005030200,36005030200,"Census Tract 302, Bronx County, New York",1001,87,0,**,845,33,1052,113,1371,51,0,**,0,**
1400000US36005030701,36005030701,"Census Tract 307.01, Bronx County, New York",1758,140,1223,388,1697,106,1701,507,2227,193,0,**,0,**
1400000US36005030900,36005030900,"Census Tract 309, Bronx County, New York",1785,141,0,**,1703,141,1630,228,2139,174,0,**,0,**
1400000US36005031000,36005031000,"Census Tract 310, Bronx County, New York",1741,416,0,**,1268,1154,0,**,2107,215,0,**,0,**
1400000US36005031200,36005031200,"Census Tract 312, Bronx County, New York",1549,159,0,**,1341,320,1643,164,0,**,0,**,0,**
1400000US36005031400,36005031400,"Census Tract 314, Bronx County, New York",1173,156,0,**,977,162,1430,204,1750,381,0,**,0,**
1400000US36005031600,36005031600,"Census Tract 316, Bronx County, New York",1389,219,0,**,1210,121,1680,154,2163,1316,0,**,0,**
1400000US36005031800,36005031800,"Census Tract 318, Bronx County, New York",1747,118,0,**,1179,339,1790,256,1878,183,0,**,0,**
1400000US36005031900,36005031900,"Census Tract 319, Bronx County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36005032300,36005032300,"Census Tract 323, Bronx County, New York",1251,120,1056,394,1282,179,1247,398,0,**,0,**,0,**
1400000US36005032400,36005032400,"Census Tract 324, Bronx County, New York",594,214,0,**,408,177,635,204,1003,553,0,**,0,**
1400000US36005032600,36005032600,"Census Tract 326, Bronx County, New York",1407,95,0,**,1279,131,1410,150,1870,283,0,**,0,**
1400000US36005032800,36005032800,"Census Tract 328, Bronx County, New York",888,129,873,422,1175,115,757,106,1940,462,0,**,0,**
1400000US36005033000,36005033000,"Census Tract 330, Bronx County, New York",1074,72,938,58,1060,90,1138,141,1526,877,0,**,0,**
1400000US36005033202,36005033202,"Census Tract 332.02, Bronx County, New York",1133,94,247,38,1132,62,1202,277,1375,237,0,**,0,**
1400000US36005033400,36005033400,"Census Tract 334, Bronx County, New York",1214,80,905,242,1286,81,1113,112,1707,81,0,**,0,**
1400000US36005033500,36005033500,"Census Tract 335, Bronx County, New York",1355,149,0,**,1237,160,1610,300,2045,554,0,**,0,**
1400000US36005033600,36005033600,"Census Tract 336, Bronx County, New York",901,75,0,**,991,93,789,78,586,421,0,**,0,**
1400000US36005033700,36005033700,"Census Tract 337, Bronx County, New York",1656,170,0,**,1271,180,1710,104,2131,312,0,**,0,**
1400000US36005033800,36005033800,"Census Tract 338, Bronx County, New York",1173,60,931,624,1147,57,1226,161,1355,466,1528,848,0,**
1400000US36005034000,36005034000,"Census Tract 340, Bronx County, New York",1153,52,961,235,1091,44,1301,129,1701,167,960,652,0,**
1400000US36005034200,36005034200,"Census Tract 342, Bronx County, New York",1170,176,0,**,1106,189,1407,161,1625,492,0,**,0,**
1400000US36005034300,36005034300,"Census Tract 343, Bronx County, New York",1234,230,1105,51,1183,44,1718,49,1850,443,0,**,0,**
1400000US36005034400,36005034400,"Census Tract 344, Bronx County, New York",1646,255,0,**,1292,271,1488,284,2127,255,0,**,0,**
1400000US36005034500,36005034500,"Census Tract 345, Bronx County, New York",1488,149,1261,246,1405,112,1683,163,2442,509,0,**,0,**
1400000US36005035000,36005035000,"Census Tract 350, Bronx County, New York",1577,152,0,**,959,898,1671,163,1629,209,0,**,0,**
1400000US36005035100,36005035100,"Census Tract 351, Bronx County, New York",1481,165,0,**,1270,150,1728,131,1856,255,0,**,0,**
1400000US36005035600,36005035600,"Census Tract 356, Bronx County, New York",1483,225,0,**,0,**,1389,90,1543,361,0,**,0,**
1400000US36005035800,36005035800,"Census Tract 358, Bronx County, New York",1339,108,0,**,1234,123,1293,140,1742,232,0,**,0,**
1400000US36005035900,36005035900,"Census Tract 359, Bronx County, New York",970,41,1079,209,924,63,985,59,1138,260,629,12,0,**
1400000US36005036000,36005036000,"Census Tract 360, Bronx County, New York",1503,159,0,**,1218,373,1440,171,1709,68,0,**,0,**
1400000US36005036300,36005036300,"Census Tract 363, Bronx County, New York",903,240,0,**,713,330,823,333,1364,222,1059,627,0,**
1400000US36005036400,36005036400,"Census Tract 364, Bronx County, New York",1235,139,0,**,987,167,1292,254,1724,59,1452,856,0,**
1400000US36005036501,36005036501,"Census Tract 365.01, Bronx County, New York",954,110,579,459,1040,111,935,205,1073,389,0,**,0,**
1400000US36005036502,36005036502,"Census Tract 365.02, Bronx County, New York",975,102,0,**,852,111,952,120,1692,213,0,**,0,**
1400000US36005036700,36005036700,"Census Tract 367, Bronx County, New York",1078,88,0,**,896,238,1213,119,805,666,0,**,0,**
1400000US36005036800,36005036800,"Census Tract 368, Bronx County, New York",1446,178,0,**,1407,99,1156,202,1745,135,0,**,0,**
1400000US36005036901,36005036901,"Census Tract 369.01, Bronx County, New York",951,72,344,143,395,289,952,479,1230,198,2125,1583,0,**
1400000US36005037000,36005037000,"Census Tract 370, Bronx County, New York",1541,163,1095,53,1135,79,1587,160,1830,141,0,**,0,**
1400000US36005037100,36005037100,"Census Tract 371, Bronx County, New York",740,237,345,69,928,391,918,528,1695,829,0,**,0,**
1400000US36005037200,36005037200,"Census Tract 372, Bronx County, New York",1204,88,743,357,1159,67,1234,328,1694,240,0,**,0,**
1400000US36005037300,36005037300,"Census Tract 373, Bronx County, New York",998,93,661,95,893,107,930,133,1271,320,1694,132,0,**
1400000US36005037400,36005037400,"Census Tract 374, Bronx County, New York",716,111,854,216,647,424,600,284,1159,138,0,**,0,**
1400000US36005037504,36005037504,"Census Tract 375.04, Bronx County, New York",842,148,832,376,773,263,1020,206,704,331,0,**,0,**
1400000US36005037600,36005037600,"Census Tract 376, Bronx County, New York",1445,118,1563,1055,1143,134,1395,124,1676,106,0,**,0,**
1400000US36005037800,36005037800,"Census Tract 378, Bronx County, New York",1175,84,980,506,1067,71,1289,146,1619,284,0,**,0,**
1400000US36005037900,36005037900,"Census Tract 379, Bronx County, New York",1077,56,1185,1092,1116,49,795,375,1173,399,0,**,0,**
1400000US36005038000,36005038000,"Census Tract 380, Bronx County, New York",1132,64,788,340,1018,85,1168,92,1595,199,950,736,0,**
1400000US36005038100,36005038100,"Census Tract 381, Bronx County, New York",1172,66,1109,104,1192,91,1199,232,1121,335,0,**,0,**
1400000US36005038200,36005038200,"Census Tract 382, Bronx County, New York",1305,169,1047,225,1163,242,1065,243,1716,173,0,**,0,**
1400000US36005038301,36005038301,"Census Tract 383.01, Bronx County, New York",1144,41,873,577,1069,51,1220,107,1575,241,0,**,0,**
1400000US36005038500,36005038500,"Census Tract 385, Bronx County, New York",1103,66,282,13,1009,272,1121,93,1425,239,0,**,0,**
1400000US36005038600,36005038600,"Census Tract 386, Bronx County, New York",1282,93,1072,93,1015,108,1324,53,1692,113,0,**,0,**
1400000US36005038800,36005038800,"Census Tract 388, Bronx County, New York",1116,155,0,**,743,467,1308,320,1154,348,0,**,0,**
1400000US36005038900,36005038900,"Census Tract 389, Bronx County, New York",1250,77,921,58,1111,89,1300,96,1486,172,883,800,1365,310
1400000US36005039000,36005039000,"Census Tract 390, Bronx County, New York",1330,148,0,**,1033,153,1437,113,1662,345,1133,825,0,**
1400000US36005039100,36005039100,"Census Tract 391, Bronx County, New York",1078,86,790,386,965,72,1199,102,1536,221,0,**,0,**
1400000US36005039200,36005039200,"Census Tract 392, Bronx County, New York",1253,73,0,**,1210,110,1231,91,1454,299,0,**,0,**
1400000US36005039300,36005039300,"Census Tract 393, Bronx County, New York",930,65,785,134,926,110,982,148,1069,383,0,**,0,**
1400000US36005039400,36005039400,"Census Tract 394, Bronx County, New York",1147,37,1121,35,1097,39,1231,166,1828,538,0,**,0,**
1400000US36005039500,36005039500,"Census Tract 395, Bronx County, New York",995,82,919,440,800,297,1079,102,1161,303,0,**,0,**
1400000US36005039600,36005039600,"Census Tract 396, Bronx County, New York",1230,144,486,451,943,233,1255,172,1787,197,0,**,0,**
1400000US36005039700,36005039700,"Census Tract 397, Bronx County, New York",1018,189,394,165,499,158,1148,34,1255,267,0,**,0,**
1400000US36005039800,36005039800,"Census Tract 398, Bronx County, New York",1299,99,0,**,1094,404,1404,328,1600,966,0,**,0,**
1400000US36005039901,36005039901,"Census Tract 399.01, Bronx County, New York",1109,57,1021,133,1059,63,1224,214,1321,349,0,**,0,**
1400000US36005039902,36005039902,"Census Tract 399.02, Bronx County, New York",1080,62,1015,231,1084,61,1041,204,1113,354,1880,883,0,**
1400000US36005040100,36005040100,"Census Tract 401, Bronx County, New York",1293,100,1164,84,1165,102,1359,164,1519,220,0,**,0,**
1400000US36005040302,36005040302,"Census Tract 403.02, Bronx County, New York",1154,57,0,**,1063,58,1297,87,1547,291,0,**,0,**
1400000US36005040303,36005040303,"Census Tract 403.03, Bronx County, New York",1161,46,1114,74,1137,65,1170,73,0,**,0,**,0,**
1400000US36005040304,36005040304,"Census Tract 403.04, Bronx County, New York",1219,76,0,**,1173,48,1349,124,1334,451,0,**,0,**
1400000US36005040400,36005040400,"Census Tract 404, Bronx County, New York",1208,138,826,434,1106,93,1297,165,1715,65,0,**,0,**
1400000US36005040502,36005040502,"Census Tract 405.02, Bronx County, New York",1116,47,913,419,1098,38,1193,146,1396,206,938,76,0,**
1400000US36005040600,36005040600,"Census Tract 406, Bronx County, New York",1205,106,830,301,1101,63,1316,91,2020,921,0,**,0,**
1400000US36005040701,36005040701,"Census Tract 407.01, Bronx County, New York",1163,55,908,80,1122,47,1360,134,1136,385,0,**,0,**
1400000US36005040702,36005040702,"Census Tract 407.02, Bronx County, New York",1085,65,822,232,1032,68,1339,152,1657,181,0,**,0,**
1400000US36005040900,36005040900,"Census Tract 409, Bronx County, New York",986,33,689,373,950,31,1026,55,1190,542,0,**,0,**
1400000US36005041100,36005041100,"Census Tract 411, Bronx County, New York",1311,82,1150,60,1260,139,1379,86,1614,406,0,**,0,**
1400000US36005041300,36005041300,"Census Tract 413, Bronx County, New York",1161,49,911,900,1121,60,1315,130,1730,493,0,**,0,**
1400000US36005041400,36005041400,"Census Tract 414, Bronx County, New York",1254,99,1036,540,1208,105,1371,186,1609,165,0,**,0,**
1400000US36005041500,36005041500,"Census Tract 415, Bronx County, New York",1208,49,1027,126,1164,37,1500,188,1564,495,0,**,0,**
1400000US36005041800,36005041800,"Census Tract 418, Bronx County, New York",1258,90,633,560,1073,61,1318,93,1801,167,0,**,0,**
1400000US36005041900,36005041900,"Census Tract 419, Bronx County, New York",1169,37,951,190,1125,27,1304,105,1389,79,0,**,0,**
1400000US36005042000,36005042000,"Census Tract 420, Bronx County, New York",1119,50,423,164,1073,41,1363,85,1677,380,0,**,0,**
1400000US36005042100,36005042100,"Census Tract 421, Bronx County, New York",1102,50,750,256,1064,61,1230,118,1657,383,0,**,0,**
1400000US36005042200,36005042200,"Census Tract 422, Bronx County, New York",1298,204,0,**,1133,84,1375,449,1928,358,2170,438,0,**
1400000US36005042300,36005042300,"Census Tract 423, Bronx County, New York",1204,43,924,309,1174,36,1321,103,1598,279,0,**,0,**
1400000US36005042400,36005042400,"Census Tract 424, Bronx County, New York",1267,129,1051,226,1098,304,1324,138,1661,138,0,**,0,**
1400000US36005042500,36005042500,"Census Tract 425, Bronx County, New York",1211,63,906,599,1145,38,1284,104,1603,208,2295,500,0,**
1400000US36005042600,36005042600,"Census Tract 426, Bronx County, New York",1532,137,0,**,0,**,1203,215,1646,75,0,**,0,**
1400000US36005042800,36005042800,"Census Tract 428, Bronx County, New York",1250,199,1019,234,1125,476,1352,278,1674,212,0,**,0,**
